AppOK	DataFile	AppData	DskLocal	PrtThread	EMFOK	GDIIN	DrvSet	DrvOK	GDIOUT	PrtSel	PrtDataOut	NetOK	LclOK	DSApplctn	PrtMpTPth	DS_NTOK	DS_LCLOK	PC2PRT	PrtTimeOut	FllCrrptdBffr	PrtData	Problem1	AppDtGnTm	PrntPrcssTm	DeskPrntSpd	PgOrnttnOK	PrntngArOK	ScrnFntNtPrntrFnt	CmpltPgPrntd	NnPSGrphc	PSGRAPHIC	Problem4	TrTypFnts	PrntrAccptsTrtyp	TTOK	NnTTOK	Problem5	LclGrbld	NtGrbld	GrbldOtpt	HrglssDrtnAftrPrnt	REPEAT	AvlblVrtlMmry	PSERRMEM	TstpsTxt	GrbldPS	IncmpltPS	PrtFile	PrtIcon	Problem6	Problem3	PrtQueue	NtSpd	Problem2	PrtStatPaper	PrtStatToner	PrtStatMem	PrtStatOff
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	OFFLINE__OFF
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	Too_Slow	Correct	Correct	Yes	No	No	No	No	No	Yes	No	No	No	No	Yes	Yes	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	Yes	No	No	Normal	Yes	No	Short	Slow	Too_Long	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	Too_Slow	Correct	Correct	Yes	Yes	No	No	No	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	Yes	Yes	No	Normal	Yes	Yes	Short	Slow	Too_Long	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Incorrect	Yes	Yes	Yes	Long_Enough	Full_or_Corrupt	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	No	No	No	Yes	Yes	Yes	No	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	Too_Slow	Correct	Correct	Yes	No	No	No	No	Yes	Yes	Yes	No	Yes	No	Yes	Yes	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	Yes	No	Yes	Normal	Yes	No	Short	Slow	Too_Long	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Incorrect	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Correct	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	OFFLINE__OFF
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Correct	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	No	No	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Incorrect	Correct	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	No	Yes	Normal	No	No	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	DOS	Correct	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Yes	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	Yes	Yes	Yes	Normal	Yes	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	DOS	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	Too_Slow	Correct	Correct	Yes	No	Yes	No	Yes	Yes	Yes	No	Yes	No	No	No	Yes	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	Yes	No	Yes	Normal	Yes	No	Short	Slow	Too_Long	No_Error	No_Error	Out_of_Memory	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	DOS	Correct	No	Yes	No	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Yes	No	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	No	Yes	No	Yes	Yes	Windows	Correct	Yes	Yes	No	Too_Short	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Full_or_Corrupt	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Yes	No	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Correct	No	Yes	Yes	Long_Enough	Full_or_Corrupt	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	No	Windows	Correct	Yes	No	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	OFFLINE__OFF
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	No	Yes	Yes	Windows	Correct	Yes	Yes	No	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	DOS	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	Too_Slow	Correct	Correct	Yes	No	Yes	Yes	Yes	Yes	Yes	No	Yes	No	No	No	Yes	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	Yes	No	Yes	Normal	Yes	No	Short	Slow	Too_Long	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	No	Yes	No	No	Yes	DOS	Correct	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Incorrect	Correct	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Inadequate____1_Mb_	Low_Memory	x_1_Mb_Available_VM2	Yes	Yes	Yes	Normal	Yes	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	No	Yes	No	Yes	Yes	Windows	Correct	Yes	Yes	No	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	DOS	Correct	Yes	Yes	Yes	Long_Enough	Full_or_Corrupt	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	DOS	Correct	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	Jam__Out__Bin_Full	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Incorrect	Correct	Yes	No	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	No	Yes	Normal	No	No	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Correct	No	Yes	No	Long_Enough	Full_or_Corrupt	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	No	No	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	No	No	Yes	Yes	Windows	Incorrect	No	Yes	No	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Yes	No	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	DOS	Correct	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	No	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Correct	Yes	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	Too_Slow	Correct	Correct	Yes	No	No	Yes	No	Yes	Yes	Yes	No	Yes	No	Yes	Yes	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	Yes	No	Yes	Normal	Yes	No	Short	Slow	Too_Long	No_Error	No_Error	Out_of_Memory	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	No	No	Yes	Yes	Windows	Correct	Yes	Yes	No	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	Yes	Yes	Windows	Incorrect	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	Yes	Normal_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	Yes	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	No	Yes	No	Yes	Yes	Windows	Incorrect	No	Yes	No	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Normal	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	No_Error
Correct	Correct	Correct	Greater_than_2_Mb	OK	Yes	Yes	Correct	Reinstalled	Yes	Yes	Yes	No	Yes	Windows	Correct	No	Yes	Yes	Long_Enough	Intact__not_Corrupt_	No	No_Output	Fast_Enough	Fast_Enough	OK	Correct	Correct	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	Yes	No	Fast_Enough	Yes__Always_the_Same_	Adequate____1Mb_	No_Error	x_1_Mb_Available_VM	No	Yes	No	Grayed_Out	No	Yes	Short	OK	OK	No_Error	No_Error	No_Error	OFFLINE__OFF
